Source Row Number,PDF Name,URL,Control Axes Status,Our Axes Status,Axes Match,Control PDF/UA,Our PDF/UA,PDF/UA Match,Control WCAG,Our WCAG,WCAG Match,Final URL,Retrieval Category,Overall Result,Failure Summary,Control PDF/UA Notes,Our PDF/UA Notes,Control WCAG Notes,Our WCAG Notes,Adobe Acrobat Audit Status
69,Rfb1085 Financial Services Compensation Scheme Information Sheet,https://www.business.hsbc.uk/-/media/media/uk/pdfs/generic/rfb1085-financial-services-compensation-scheme-information-sheet.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/generic/rfb1085-financial-services-compensation-scheme-information-sheet.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Not Started
70,Business Money Manager Additional Conditions,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/business-money-manager-additional-conditions.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/library/business-uk/pdfs/business-money-manager-community-savings-account.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Not Started
71,Receive Aus Factsheet Global Wallet,https://www.business.hsbc.uk/-/media/media/uk/pdfs/solutions/receive-aus-factsheet-global-wallet.pdf,Blocked,Blocked,True,Partial,Fail,False,Partial,Pass,False,https://www.business.hsbc.uk/-/media/media/uk/pdfs/solutions/receive-aus-factsheet-global-wallet.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Links use Link tag, Document title present, Tagged PDF present, Adobe accessibility check, Colour contrast machine check, Reading order machine check","Basic requirement for accessible PDFs not met!

The PDF does not contain an invisible structural layer in the form of tags and therefore does not meet the requirements for further accessibility testing.
You want us to create an accessible file from your PDF according to PDF/UA and WCAG? Then send your file to our axesService.","Basic requirement for accessible PDFs not met!

The PDF does not contain an invisible structural layer in the form of tags and therefore does not meet the requirements for further accessibility testing.",,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Not Started
72,Business Money Manager,https://www.business.hsbc.uk/-/media/media/uk/pdfs/regulations/business-money-manager.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/regulations/business-money-manager.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Not Started
73,Business Money Market Account Additional Condition,https://www.business.hsbc.uk/-/media/library/business-uk/pdfs/business-money-market-account-additional-condition.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/PDFs/hbuk-ftd-additional-conditions.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Not Started
74,Additional Partners Trustees Executors Administrators Of Deceased Estates,https://www.business.hsbc.uk/-/media/media/uk/pdfs/common/additional-partners-trustees-executors-administrators-of-deceased-estates.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/common/additional-partners-trustees-executors-administrators-of-deceased-estates.pdf,DIRECT_FILE_OK,FAIL,"Form fields have tooltips, At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Not Started
75,Clients Deposit Account,https://www.business.hsbc.uk/-/media/media/uk/pdfs/regulations/clients-deposit-account.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/regulations/clients-deposit-account.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Not Started
76,Standard Trade Terms,https://www.business.hsbc.uk/-/media/media/uk/pdfs/solutions/standard-trade-terms.pdf?download=1,Complete,Blocked,False,Fail,,False,Fail,Fail,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/solutions/standard-trade-terms.pdf?download=1,REQUEST_ERROR,FAIL,"URL is expected file, URL resolves","857 content items not properly tagged
75 structure elements using incorrect tag types
5 structure tree failures + 1 warning
71 alternative description warnings
2 metadata failures
1 document settings failure
",The source PDF could not be retrieved for accessibility testing.,"71 alt text warnings (1.1 Text Alternatives)
857 structure/tagging failures (1.3 Adaptable)
2 navigation failures (2.4 Navigable)",The source PDF resolved to a not-found or non-PDF destination.,Not Started
77,Demand Guarantees And Sblc Mar 22 Ac59191,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/demand-guarantees-and-sblc-mar-22-ac59191.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/demand-guarantees-and-sblc-mar-22-ac59191.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Not Started
78,Tradepay Factsheet,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/tradepay-factsheet.pdf,Complete,Complete,True,Fail,Fail,True,Fail,Fail,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/tradepay-factsheet.pdf,DIRECT_FILE_OK,FAIL,"Figure alt text present, Extractable text present, Adobe accessibility check, Colour contrast machine check, Reading order machine check","15 structure elements using incorrect tag types
16 structure tree warnings
15 alternative descriptions missing
1 metadata failure",Figure 1 is missing /Alt text. | Accessibility permission flag [PASS],"15 missing alt text (1.1 Text Alternatives)
15 structure/tagging failures (1.3 Adaptable)
16 compatibility warnings (4.1 Compatible)",Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
79,Hsbc Purchasing Card Factsheet,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/hsbc-purchasing-card-factsheet.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/hsbc-purchasing-card-factsheet.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Not Started
80,Corporate Card Conditions Of Use,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/corporate-card-conditions-of-use.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/corporate-card-conditions-of-use.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Not Started
81,Hsbc Briefing Law Firm Strategy And Investment Survey 2025,https://www.business.hsbc.uk/-/media/media/uk/pdfs/campaigns/hsbc-briefing-law-firm-strategy-and-investment-survey-2025.pdf,Blocked,Blocked,True,Partial,Fail,False,Partial,Fail,False,https://www.business.hsbc.uk/-/media/media/uk/pdfs/campaigns/hsbc-briefing-law-firm-strategy-and-investment-survey-2025.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Document title present, Bookmarks present when required, Tagged PDF present, TOC present for general documents, Adobe accessibility check, Colour contrast machine check, Reading order machine check","Basic requirement for accessible PDFs not met!

The PDF does not contain an invisible structural layer in the form of tags and therefore does not meet the requirements for further accessibility testing.
You want us to create an accessible file from your PDF according to PDF/UA and WCAG? Then send your file to our axesService.","Basic requirement for accessible PDFs not met!

The PDF does not contain an invisible structural layer in the form of tags and therefore does not meet the requirements for further accessibility testing.",,Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
82,Debt Purchase Tc,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/debt-purchase-tc.pdf,Complete,Complete,True,Pass,Pass,True,Fail,Fail,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/debt-purchase-tc.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,7 colour contrast failures (1.4 Distinguishable),Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
83,Hsbc Uk Esg Directory,https://www.business.hsbc.uk/-/media/media/uk/pdfs/solutions/hsbc-uk-esg-directory.pdf,Complete,Complete,True,Fail,Pass,False,Fail,Pass,False,https://www.business.hsbc.uk/-/media/media/uk/pdfs/solutions/hsbc-uk-esg-directory.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check","491 content items not properly tagged
336 structure tree warnings
273 alternative description warnings
1 metadata failure",The file meets all machine-verifiable PDF/UA requirements.,"273 alt text warnings (1.1 Text Alternatives)
491 structure/tagging failures (1.3 Adaptable)
13 colour contrast failures (1.4 Distinguishable)
336 compatibility warnings (4.1 Compatible)",The file meets all machine-verifiable WCAG requirements (Level A and AA).,Complete
84,Global Wallet Additional Conditions,https://www.business.hsbc.uk/-/media/library/business-uk/pdfs/global-wallet-additional-conditions.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Fail,False,https://www.business.hsbc.uk/-/media/library/business-uk/pdfs/global-wallet-additional-conditions.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
85,Receivables Finance Brochure,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/receivables-finance-brochure.pdf?download=1,404.0,Blocked,False,Fail,,False,Fail,Fail,True,https://www.business.hsbc.uk/notfound-404,SOFT_404,FAIL,"Unexpected landing page, URL is expected file, URL resolves",404 - PDF doenst exist,The source PDF could not be retrieved for accessibility testing.,404 - PDF doenst exist,The source PDF resolved to a not-found or non-PDF destination.,Not Started
86,Ids Reconciliation Difference Guide,https://www.business.hsbc.uk/-/media/media/uk/pdfs/generic/gib-rf-iif/ids-reconciliation-difference-guide.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/generic/gib-rf-iif/ids-reconciliation-difference-guide.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Complete
87,1007817 Business Plan Template.Docx,https://www.business.hsbc.uk/-/media/media/uk/pdfs/1007817-business-plan-template.docx,Complete,Blocked,False,Fail,,False,Fail,Fail,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/1007817-business-plan-template.docx,REVIEW_REQUIRED,NEEDS_MANUAL_REVIEW,"Unexpected landing page, URL is expected file","1 ISO 32000-1 failure
5 content items not properly tagged
56 natural language failures
46 structure elements using incorrect tag types
38 structure tree warnings
3 metadata failures
1 document settings failure
",The source PDF could not be retrieved for accessibility testing.,"43 structure/tagging failures (1.3 Adaptable)
3 navigation failures (2.4 Navigable)
56 language failures (3.1 Readable)
1 compatibility failure + 38 warnings (4.1 Compatible)",The source PDF resolved to a not-found or non-PDF destination.,Not Started
88,Company Card Terms And Conditions,https://www.business.hsbc.uk/-/media/library/business-uk/pdfs/company-card-terms-and-conditions.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Fail,False,https://www.business.hsbc.uk/-/media/library/business-uk/pdfs/company-card-terms-and-conditions.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
89,Documentary Credit,https://www.business.hsbc.uk/-/media/media/uk/pdfs/solutions/documentary-credit.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/solutions/documentary-credit.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Complete
90,Uk Corporate Tracker,https://www.business.hsbc.uk/-/media/media/uk/pdfs/article/uk-corporate-tracker.pdf,Complete,Blocked,False,Fail,Fail,True,Fail,Fail,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/article/uk-corporate-tracker.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Document language present, Document title present, Tagged PDF present, Adobe accessibility check, Colour contrast machine check, Reading order machine check","Basic requirement for accessible PDFs not met!

The PDF does not contain an invisible structural layer in the form of tags and therefore does not meet the requirements for further accessibility testing.
You want us to create an accessible file from your PDF according to PDF/UA and WCAG? Then send your file to our axesService.","Basic requirement for accessible PDFs not met!

The PDF does not contain an invisible structural layer in the form of tags and therefore does not meet the requirements for further accessibility testing.",,Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
91,Cpp Request,https://www.business.hsbc.uk/-/media/media/uk/pdfs/generic/gib-rf-iif/cpp-request.pdf,Complete,Complete,True,Fail,Pass,False,Fail,Pass,False,https://www.business.hsbc.uk/-/media/media/uk/pdfs/generic/gib-rf-iif/cpp-request.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",5 content failures (Content items not properly tagged),The file meets all machine-verifiable PDF/UA requirements.,5 structure/tagging failures (1.3 Adaptable),The file meets all machine-verifiable WCAG requirements (Level A and AA).,Complete
92,General Terms Conditions,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/general-terms-conditions.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/general-terms-conditions.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Complete
93,Lending Terms And Conditions,https://www.business.hsbc.uk/-/media/library/business-uk/pdfs/lending-terms-and-conditions.pdf,Blocked,Blocked,True,Partial,Fail,False,Partial,Fail,False,https://www.business.hsbc.uk/-/media/library/business-uk/pdfs/lending-terms-and-conditions.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Links use Link tag, Document title present, Bookmarks present when required, Tagged PDF present, TOC present for general documents, Adobe accessibility check, Colour contrast machine check, Reading order machine check","Basic requirement for accessible PDFs not met!

The PDF does not contain an invisible structural layer in the form of tags and therefore does not meet the requirements for further accessibility testing.
You want us to create an accessible file from your PDF according to PDF/UA and WCAG? Then send your file to our axesService.","Basic requirement for accessible PDFs not met!

The PDF does not contain an invisible structural layer in the form of tags and therefore does not meet the requirements for further accessibility testing.",,Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
94,Request To Amend A Letter Of Credit,https://www.business.hsbc.uk/-/media/media/uk/pdfs/solutions/request-to-amend-a-letter-of-credit.pdf,Complete,Complete,True,Fail,Fail,True,Fail,Fail,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/solutions/request-to-amend-a-letter-of-credit.pdf,DIRECT_FILE_OK,FAIL,"Figure alt text present, Form fields have tooltips, At least one heading present, Lists use L tag, Document title present, Adobe accessibility check, Colour contrast machine check, Reading order machine check","6 font failures
284 content failures (content items not properly tagged)
44 structure element failures + 10 warnings
1 structure tree warning
102 alternative description failures
2 metadata failures
3 document settings failures",One or more form fields are missing /TU tooltips. | Document title metadata is missing. | List items are missing /Lbl or /LBody tags. | Figure 1 is missing /Alt text.,"353 structure/tagging failures + 10 warnings (1.3 Adaptable + 1.4 Distinguishable + 1.1 Text Alternatives)
4 navigation failures (2.4 Navigable)
44 compatibility failures + 1 warning (4.1 Compatible)",Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
95,Receivables Finance Brochure,https://www.business.hsbc.uk/-/media/media/uk/pdfs/generic/gib-rf-iif/receivables-finance-brochure.pdf,Blocked,Blocked,True,Fail,,False,Fail,Fail,True,https://www.business.hsbc.uk/notfound-404,SOFT_404,FAIL,"Unexpected landing page, URL is expected file, URL resolves",404 - PDF doenst exist,The source PDF could not be retrieved for accessibility testing.,404 - PDF doenst exist,The source PDF resolved to a not-found or non-PDF destination.,Not Started
96,Summary Box Business Notice Account,https://www.business.hsbc.uk/-/media/media/uk/pdfs/regulations/summary-box-business-notice-account.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Fail,False,https://www.business.hsbc.uk/-/media/media/uk/pdfs/regulations/summary-box-business-notice-account.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
97,Websigner Faqs,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/websigner-faqs.pdf,Complete,Complete,True,Pass,Pass,True,Fail,Pass,False,https://www.business.hsbc.uk/-/media/media/uk/pdfs/products/websigner-faqs.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,1.4 Distinguishable — 11 failures (under 1 Perceivable),The file meets all machine-verifiable WCAG requirements (Level A and AA).,Complete
98,Business Money Manager Summary Sheet,https://www.business.hsbc.uk/-/media/library/business-uk/pdfs/business-money-manager-summary-sheet.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Fail,False,https://www.business.hsbc.uk/-/media/media/uk/pdfs/regulations/business-money-manager.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
99,Hsbc Uk Corporate Tracker Insights Paper,https://www.business.hsbc.uk/-/media/media/uk/pdfs/article/hsbc-uk-corporate-tracker-insights-paper.pdf,Blocked,Blocked,True,Partial,Fail,False,Partial,Fail,False,https://www.business.hsbc.uk/-/media/media/uk/pdfs/article/hsbc-uk-corporate-tracker-insights-paper.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Links use Link tag, Document title present, Bookmarks present when required, Tagged PDF present, TOC present for general documents, Adobe accessibility check, Colour contrast machine check, Reading order machine check","Basic requirement for accessible PDFs not met!

The PDF does not contain an invisible structural layer in the form of tags and therefore does not meet the requirements for further accessibility testing.
You want us to create an accessible file from your PDF according to PDF/UA and WCAG? Then send your file to our axesService.","Basic requirement for accessible PDFs not met!

The PDF does not contain an invisible structural layer in the form of tags and therefore does not meet the requirements for further accessibility testing.",,Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
100,Applying To Borrow,https://www.business.hsbc.uk/-/media/media/uk/pdfs/campaigns/applying-to-borrow.pdf,Blocked,Blocked,True,Partial,Fail,False,Partial,Fail,False,https://www.business.hsbc.uk/-/media/media/uk/pdfs/campaigns/applying-to-borrow.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Document title present, Tagged PDF present, Adobe accessibility check, Colour contrast machine check, Reading order machine check","Basic requirement for accessible PDFs not met!

The PDF does not contain an invisible structural layer in the form of tags and therefore does not meet the requirements for further accessibility testing.
You want us to create an accessible file from your PDF according to PDF/UA and WCAG? Then send your file to our axesService.","Basic requirement for accessible PDFs not met!

The PDF does not contain an invisible structural layer in the form of tags and therefore does not meet the requirements for further accessibility testing.",,Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
101,Notification Of Debts Form,https://www.business.hsbc.uk/-/media/media/uk/pdfs/generic/gib-rf-iif/notification-of-debts-form.pdf,Complete,Complete,True,Fail,Pass,False,Fail,Fail,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/generic/gib-rf-iif/notification-of-debts-form.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check","7 content items not properly tagged
2 structure tree warnings",The file meets all machine-verifiable PDF/UA requirements.,"7 structure/tagging failures (1.3 Adaptable)
2 compatibility warnings (4.1 Compatible)",Adobe flagged color contrast for manual review. This typically indicates text/background contrast may not meet accessibility expectations.,Complete
102,Takeover Fraud Infographics,https://www.business.hsbc.uk/-/media/media/uk/pdfs/campaigns/takeover-fraud-infographics.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/campaigns/takeover-fraud-infographics.pdf,DIRECT_FILE_OK,FAIL,"At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Complete
103,Instant Advice,https://www.business.hsbc.uk/-/media/media/uk/pdfs/solutions/instant-advice.pdf,Complete,Complete,True,Pass,Pass,True,Pass,Pass,True,https://www.business.hsbc.uk/-/media/media/uk/pdfs/solutions/instant-advice.pdf,DIRECT_FILE_OK,FAIL,"Form fields have tooltips, At least one heading present, Adobe accessibility check, Colour contrast machine check, Reading order machine check",The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable PDF/UA requirements.,The file meets all machine-verifiable WCAG requirements (Level A and AA).,The file meets all machine-verifiable WCAG requirements (Level A and AA).,Complete
